feature,importance
FORCEPREHENSION,0.049753879122304535
SPPB06,0.024108546719247736
SPPB7,0.0223740922242003
EXAMCLIN01_SQ003_SQ001_,0.021329291101737983
Sexe,0.021037840566413776
SCORE TOTAL SPPB,0.01799673083500594
SPPB9,0.017756766960455125
rightHandV1_baseline,0.015697932002526657
leftHandV2_baseline,0.014306107930778768
EXAMCLIN02,0.014065792517230332
leftHandV1_baseline,0.013373496978356547
SCORE FROP COM HORS AMTS SCORE FROPCOM0011,0.013351484871324138
FROPCOM0027,0.012428089514667664
SF36-Physical functioning,0.010976179294777717
rightHandV2_baseline,0.010692932989796488
SPPB09 - COTATION,0.008042896848495854
SF3609_SQ007_,0.007822081502422838
SCORE FROP COM SCREEN,0.007787129595574494
AvgSpeed_follow-up,0.007649704968717537
SPPB07 - COTATION,0.007601124979300702
FROP COM INTERPRETATION,0.006974008897625304
BMI,0.006564702827902219
SCORE ICOPE STEP1 REPERAGE GLOBAL,0.0064061263344504776
SPPB_06_07_Variation_Vitesse_Absolue,0.005869684086550289
Age a l inclusion,0.005193913741259139
Ste_FFTqgML_LB_baseline,0.004574924995701192
Variation du poids,0.0045333177347286644
SPPB_06_07_Variation_Vitesse_Relative,0.004385131393815451
FROPCOM0007_SQ015_,0.004182575022937443
ACUITEVISUELLE01_SQ001_,0.0041099346789599984
SF3603_SQ006_,0.004106793383317295
EXAMCLIN01_SQ001_SQ001_,0.0038955291313491325
zero_crossing_SPD_ML_YO_baseline,0.0038458376712459386
SF3603_SQ004_,0.0037726790719648526
Sta_Att_aAP_follow-up,0.003756296358663434
power_frequency_95_Power_Spectrum_Density_AP_YO_baseline,0.0037336306855925137
HADS TOTAL D,0.0037067318062752484
zero_crossing_SPD_ML_YF_baseline,0.0036759643115047633
AvgSpeed_baseline,0.0035498306017736096
FRAGIRE CALCUL PONDERATION,0.003543157473115936
Sta_Lyap_GyrZWaist_baseline,0.003419763345712952
Sta_Att_gML_follow-up,0.0034189853200822123
FROPCOM0007 - COTATION QUESTION,0.0033170373318924646
short_time_scaling_Diffusion_ML_YF_baseline,0.003288475137083841
mean_distance_ML_YF_follow-up,0.0032665981579018968
Sta_Att_aAP_baseline,0.0032523245599339326
frequency_quotient_Power_Spectrum_Density_ML_YF_baseline,0.003206845123157949
SF36-General health,0.0031893598836122417
coefficient_sway_direction_ML_AND_AP_YF_baseline,0.0031838403530146985
HHIE02,0.003150942569608435
MFESCALE000_SQ014_,0.0031264124319159404
HADS TOTAL A,0.0030917471675638796
S36-Energy_fatigue,0.0030583870351677256
short_time_scaling_Diffusion_ML_YO_baseline,0.003018081083081314
Smo_Ent_AccYWaist_baseline,0.003008730783693969
Ste_FFTqaML_LB_follow-up,0.0029953726330680776
FROPCOM0005,0.0029715968984792853
frequency_dispersion_Power_Spectrum_Density_ML_YO_baseline,0.0029694232640609945
mean_frequency_ML_YF_baseline,0.00290629915654371
range_ratio_ML_AND_AP_YF_follow-up,0.0028800440368738035
power_frequency_95_Power_Spectrum_Density_ML_YO_baseline,0.0028325176230893797
FRAGIRE CALCUL TEST 3 VITMARCH.,0.002814869587948628
ICOPE LOCOMOTION LEVER DE CHAISE NEGATIF,0.00281228243993802
SF3603_SQ003_,0.0027699763846185076
coefficient_sway_direction_ML_AND_AP_YO_baseline,0.002759531918739367
Smo_Ent_GyrZWaist_baseline,0.0027135891900761126
CycleVariability_baseline,0.0027009658669037854
Ste_FFTqaAP_LB_baseline,0.0026907497711610787
maximal_distance_ML_YF_follow-up,0.0026684667790982373
Smo_Ent_GyrZWaist_follow-up,0.0026451553923058984
fractal_dimension_ML_AND_AP_YF_baseline,0.0026152673456721885
centroid_frequency_Power_Spectrum_Density_ML_YF_baseline,0.002609342474121143
long_time_scaling_Diffusion_ML_YO_baseline,0.0025400335520018814
long_time_scaling_Diffusion_ML_YF_baseline,0.0025126898934192134
SF3607,0.002499200058756093
mean_frequency_ML_AND_AP_YO_baseline,0.002497447231363377
centroid_frequency_Power_Spectrum_Density_ML_YO_baseline,0.002494221881621516
critical_time_Diffusion_ML_YO_baseline,0.0024884860162977217
Sta_Lyap_GyrYWaist_baseline,0.0024826129228617483
long_time_scaling_Diffusion_AP_YO_baseline,0.002479467041457419
Smo_Ent_AccYWaist_follow-up,0.002453355667411082
SF36-Pain,0.002435890822249341
power_frequency_50_Power_Spectrum_Density_ML_YF_baseline,0.002422203456975798
Ste_FFTqaAP_LB_follow-up,0.0024052244012356784
zero_crossing_SPD_AP_YO_baseline,0.0023762406483750554
FROPCOM0007_SQ018_,0.0023533193260332286
EPICE000_SQ006_,0.002336153040234887
SF3609_SQ008_,0.0022878331056361226
HADS012,0.002284883730092988
MFESCALE000_SQ008_,0.0022662944069133375
mean_distance_AP_YF_follow-up,0.002263421867898466
RoliTronc_baseline,0.002243787998070606
power_frequency_95_Power_Spectrum_Density_ML_YF_baseline,0.0022219906584060927
short_time_scaling_Diffusion_AP_YF_baseline,0.002214696413717983
principal_sway_direction_ML_AND_AP_YF_baseline,0.002206845449527795
Smo_ROM_anML_baseline,0.0022064886021050016
critical_time_Diffusion_ML_YF_baseline,0.0022049072511972617
frequency_dispersion_Power_Spectrum_Density_AP_YO_baseline,0.00220374436383942
Ste_cvT_baseline,0.002196451250091537
frequency_mode_Power_Spectrum_Density_ML_YF_baseline,0.0021901679170165745
Ste_FFTqgCC_LB_follow-up,0.002179411079049564
SF3603_SQ002_,0.0021715493139148915
mean_frequency_ML_YO_baseline,0.002164373940775237
frequency_quotient_Power_Spectrum_Density_AP_YF_baseline,0.002152684880579564
critical_time_Diffusion_AP_YF_baseline,0.002148526015534989
maximal_distance_AP_YF_follow-up,0.0021266306343747216
HADS005,0.0021207073227043336
frequency_dispersion_Power_Spectrum_Density_AP_YF_baseline,0.0021118956409199464
DoubleStance_baseline,0.0021040841863456147
power_frequency_95_Power_Spectrum_Density_AP_YF_baseline,0.0020966777775319094
Sta_Att_gAP_baseline,0.0020831124177421974
ACUITEVISUELLE01_SQ002_,0.0020721745007849174
Ste_FFTqaCC_LB_baseline,0.002069922850244263
ACUITEVISUELLE01_SQ003_,0.002056234472586793
power_frequency_50_Power_Spectrum_Density_ML_YO_baseline,0.002054291395668283
MFESCALE Dimension activites d interieur items_1_9,0.0020541566955358517
MMSE07PRAXIES_SQ001_,0.0020192973088268952
Sta_ROM_lML_baseline,0.0020099783081224793
power_frequency_50_Power_Spectrum_Density_AP_YF_baseline,0.0019856788861508487
frequency_dispersion_Power_Spectrum_Density_ML_YF_baseline,0.0019835403055418373
FRAGIRE10,0.0019827561536461275
Smo_Ent_AccXWaist_baseline,0.0019515595933710921
SF36-29,0.0019063636886343023
SF3603_SQ001_,0.0019048211988708763
mean_frequency_AP_YF_baseline,0.0019044101842553584
SPPB04,0.001899211552579154
Sta_RMS_aML_LB_baseline,0.0018741607145739928
SF3611_SQ003_,0.0018693967630185662
SF36-Emotional well-being,0.0018630537564393377
Syn_ffT_baseline,0.0018337731097145531
LFS_ML_AND_AP_YO_baseline,0.0018290104965770688
Ste_FFTqaML_LB_baseline,0.0018175738320860522
Sta_Att_aML_baseline,0.0018054599834674552
SCORE TOTAL STI,0.0017960771244505598
mean_frequency_AP_YO_baseline,0.0017845443962013405
Smo_Ent_GyrXWaist_baseline,0.0017785466181265547
SF3603_SQ005_,0.0017729391007739656
SwingMeanStrideDuration_follow-up,0.0017691774891882895
Sta_ROM_lML_follow-up,0.0017601298790313735
FRAGIRE04 CALCUL,0.001754120103669261
Sta_Lyap_AccXWaist_baseline,0.0017495024895002446
SOUS SCOPE FROPCOM History of Falls,0.0017279913000993919
FROPCOM0014,0.0017269301491702389
SF3609_SQ001_,0.0017249674952817013
principal_sway_direction_ML_AND_AP_YO_baseline,0.0017230176103200702
Sym_P1P2_aCC_LB2_follow-up,0.0016960384133030298
MNADEPISTAGEB,0.0016834050194652638
zero_crossing_SPD_AP_YF_baseline,0.00167851889544488
Stu_RMS_aCCF_baseline,0.0016692982479671182
Sta_Att_gAP_follow-up,0.0016523611146647878
Sta_Lyap_GyrXWaist_baseline,0.001646863710299272
Sta_Lyap_AccYWaist_baseline,0.0016439913037464547
Sta_Att_aML_follow-up,0.0016364008600844083
Ste_FFTqaCC_LB_follow-up,0.0016355905908251706
SwingMeanStrideDuration_baseline,0.0016318790044386768
frequency_mode_Power_Spectrum_Density_ML_YO_baseline,0.0016113127685934293
Sta_Lyap_AccXWaist_follow-up,0.0016089658123374351
short_time_scaling_Diffusion_AP_YF_follow-up,0.0016020216529456489
SCORE EPICE GLOBAL,0.0016011489570491883
Sta_Lyap_AccZWaist_baseline,0.001588904939250203
Ste_cvSwT_R_baseline,0.001586267828100521
LFS_ML_AND_AP_YF_baseline,0.0015861215645799093
Smo_Ent_AccZWaist_follow-up,0.0015751879228727676
SF36-28,0.0015747436253574492
frequency_quotient_Power_Spectrum_Density_ML_YO_baseline,0.0015724599964061655
EXAMCLIN023,0.0015677454141770123
Sta_RMS_gAP_LB_baseline,0.0015644123464170468
MFESCALE Dimension activites d exterieur  items_10_14,0.0015618654363884865
FROPCOM0021,0.0015604616888657181
Smo_Ent_GyrXWaist_follow-up,0.0015599177491498854
critical_time_Diffusion_ML_YF_follow-up,0.0015457591733949686
Score_YO_baseline,0.0015413737177675875
FROPCOM0002,0.0015279846662437282
Sta_Lyap_GyrXWaist_follow-up,0.0015270737673661779
SF3609_SQ003_,0.0015256125959052982
Ste_FFTqgAP_LB_follow-up,0.0015204110256506003
critical_time_Diffusion_AP_YO_baseline,0.0015197987070321576
FROPCOM0019,0.0015125753178462722
Sta_Lyap_AccYWaist_follow-up,0.0015107479747348803
Ste_cvT_follow-up,0.0015059553261708317
mean_peak_Sway_Density_YO_baseline,0.00149322126594428
Sta_Att_gCC_baseline,0.0014882241796405943
ICOPE006_SQ001_,0.001487741552157611
short_time_scaling_Diffusion_AP_YO_baseline,0.001487611246836994
FROPCOM0023,0.0014850709405663666
frequency_quotient_Power_Spectrum_Density_ML_YF_follow-up,0.0014770491333058907
HADS002,0.0014735157168879875
SF3603_SQ008_,0.0014700559714674517
FRAGIRE01_SQ001_,0.001463970480712841
Sta_Att_gCC_follow-up,0.0014623768631349472
sway_area_per_second_ML_AND_AP_YO_follow-up,0.0014545611020350003
fractal_dimension_ML_AND_AP_YO_baseline,0.0014365659425141903
HADS001,0.001430944571174948
HADS008,0.0014206439769564763
SF36-Role limitations due to physical health ,0.0014182498701252387
mean_velocity_ML_YO_follow-up,0.001412367803733506
DoubleStance_follow-up,0.001407663728272
FROPCOM0007_SQ012_,0.0014071227624278776
MMSE08SCORETOTAL,0.0014058198669311902
FROPCOM0016,0.0013976616389529141
FRAGIRE08,0.0013942949233239417
Sym_P1P2_aCC_LB2_baseline,0.0013933695216267936
Sta_Att_gML_baseline,0.0013893826045137641
Spr_SwT_L_baseline,0.001385687590958004
long_time_scaling_Diffusion_ML_YF_follow-up,0.001384919457427906
long_time_scaling_Diffusion_AP_YF_baseline,0.0013839547476827815
energy_content_above_2_Power_Spectrum_Density_AP_YF_follow-up,0.0013777098577332282
frequency_mode_Power_Spectrum_Density_AP_YF_baseline,0.0013677759775922592
Ste_P2_aAP_LB2_baseline,0.0013673747194604367
range_ratio_ML_AND_AP_YF_baseline,0.0013662396578831412
HADS014,0.0013646409533147822
Spr_SwT_R_baseline,0.0013580344633648531
ICOPE003_SQ003_,0.001355072870928708
zero_crossing_SPD_ML_YO_follow-up,0.001354982411862301
SF36-24,0.0013504414287500328
SCORE SAPAS DE MORAN,0.001348990149537526
Variance_Latérale_YF_follow-up,0.001345524650799857
rightHandV2_follow-up,0.0013421178644746424
Sta_Lyap_GyrYWaist_follow-up,0.0013390443048055501
Spr_UtrT_baseline,0.0013382196646378752
FRAGIRE05,0.0013370372296723422
power_frequency_50_Power_Spectrum_Density_AP_YO_baseline,0.0013365566872794957
Sym_P1P2_aAP_LB2_baseline,0.001335760451658569
frequency_mode_Power_Spectrum_Density_AP_YO_baseline,0.0013352618865663506
CycleVariability_follow-up,0.0013322213493684684
mean_frequency_ML_YF_follow-up,0.0013217275400559075
Smo_ROM_anML_follow-up,0.001312552894356552
SF3609_SQ006_,0.001309647448455646
maximal_distance_ML_YO_follow-up,0.0013060001983351145
FROPCOM0007_SQ004_,0.0012992122077562479
energy_content_above_2_Power_Spectrum_Density_AP_YO_follow-up,0.0012988144788614834
mean_velocity_AP_YF_follow-up,0.001297189502041555
EXAMCLIN022,0.0012939211965992765
centroid_frequency_Power_Spectrum_Density_AP_YO_follow-up,0.0012918658685366806
Stu_RMS_aAPF_baseline,0.0012864458942207601
SF3603_SQ007_,0.001286265339175255
SF3611_SQ001_,0.0012703484714371562
frequency_mode_Power_Spectrum_Density_ML_YF_follow-up,0.0012685138036808367
Smo_Ent_AccZWaist_baseline,0.001256652231832894
HADS006,0.0012544640580595592
SF36-36,0.0012534425228884702
Spr_SwT_R_follow-up,0.0012421841380081573
FROPCOM0017,0.001236091477692564
Sym_P1P2_aAP_LB2_follow-up,0.0012287526268705468
short_time_scaling_Diffusion_ML_YO_follow-up,0.0012231701004405333
coefficient_sway_direction_ML_AND_AP_YF_follow-up,0.001210854563627759
FRAGIRE06TEST1_SQ001_SQ004_,0.0012017368468015346
FROPCOM0012 - COTATION QUESTION,0.001197946730430457
Sym_HRaAP_LB_baseline,0.0011974694029862885
Ste_FFTqgCC_LB_baseline,0.0011967570908760802
coefficient_sway_direction_ML_AND_AP_YO_follow-up,0.0011922377107325222
Ste_FFTqgAP_LB_baseline,0.001191344121981013
Ste_cvSwT_L_follow-up,0.001189266681145194
Sta_RMS_gAP_LB_follow-up,0.0011874260686516478
centroid_frequency_Power_Spectrum_Density_AP_YF_follow-up,0.001187289284203167
Smo_Ent_GyrYWaist_baseline,0.0011872322417427654
long_time_scaling_Diffusion_ML_YO_follow-up,0.0011667065815372476
HADS003,0.0011650704312462584
mean_distance_ML_YO_follow-up,0.0011588804452811966
rightHandV1_follow-up,0.001148948327610915
mean_peak_Sway_Density_YF_baseline,0.0011470076699678492
FRAGIRE06TEST1_SQ001_SQ003_,0.0011463448747254148
critical_displacement_Diffusion_AP_YF_follow-up,0.0011361149110322509
Spr_SwT_L_follow-up,0.0011342571173065695
SF3609_SQ009_,0.0011240396545368469
Ste_FFTqgML_LB_follow-up,0.0011220425820155245
SF3601,0.0011220084647738406
FROPCOM0007_SQ020_,0.0011208718015884266
mean_frequency_AP_YO_follow-up,0.001119408871127388
ICOPE006 Trouble psychologique,0.0011173475481115528
Smo_Ent_AccXWaist_follow-up,0.0011170794691963777
maximal_distance_AP_YO_follow-up,0.0011154035318262773
FROPCOM0001,0.0011129873485189374
FROPCOM0028,0.001110009025671817
HHIE01_SQ003_,0.0011060010969401162
Sym_HRaCC_LB_follow-up,0.001105660883386152
mean_peak_Sway_Density_YF_follow-up,0.0011025588289162948
principal_sway_direction_ML_AND_AP_YF_follow-up,0.00110124080150818
long_time_scaling_Diffusion_AP_YF_follow-up,0.0010881601672432456
energy_content_05_2_Power_Spectrum_Density_AP_YO_follow-up,0.0010793011707821763
Ste_P2_aCC_LB2_baseline,0.0010777901098156558
frequency_dispersion_Power_Spectrum_Density_ML_YF_follow-up,0.0010736685254832438
HADS011,0.0010655356017624197
mean_peak_Sway_Density_YO_follow-up,0.0010588752054185716
short_time_scaling_Diffusion_AP_YO_follow-up,0.0010542067680087924
Smo_Ent_GyrYWaist_follow-up,0.0010510650782844413
HHIE01_SQ010_,0.0010509544392289197
MMSE06LANGAGE1_SQ003_,0.0010505827129529838
RoliTronc_follow-up,0.001041624279677242
SAPASDEMORAN_SQ004_,0.0010401034791536075
frequency_quotient_Power_Spectrum_Density_ML_YO_follow-up,0.0010327898071460589
mean_frequency_ML_YO_follow-up,0.0010306970449968434
FRAGIRE06TEST1_SQ001_SQ001_,0.0010296108977261853
SF3603_SQ009_,0.0010284284463048124
LFS_ML_AND_AP_YO_follow-up,0.0010268187350874608
FRAGIRE17,0.001025398150453091
SF36-Social functioning,0.0010244164976390125
SF3611_SQ004_,0.0010224117288268617
SF36-34,0.001020746363994326
centroid_frequency_Power_Spectrum_Density_ML_YO_follow-up,0.0010172439264365092
Ste_cvSwT_R_follow-up,0.0010168091538327712
mean_distance_peak_Sway_Density_YO_follow-up,0.0010154994908712584
zero_crossing_SPD_AP_YF_follow-up,0.0009993213374821046
power_frequency_95_Power_Spectrum_Density_ML_YF_follow-up,0.000998995194329466
long_time_diffusion_Diffusion_AP_YO_follow-up,0.0009978914534547784
SF3606,0.000997853409411342
HADS004,0.000994510667112778
range_ratio_ML_AND_AP_YO_follow-up,0.0009935425382527109
frequency_mode_Power_Spectrum_Density_AP_YF_follow-up,0.0009916640446695543
SF3609_SQ002_,0.0009893547342794237
SF3609_SQ004_,0.0009854788261290785
SF36-31,0.0009853019136834879
power_frequency_50_Power_Spectrum_Density_AP_YF_follow-up,0.000983919597850323
FRAGIRE12,0.0009773595097406274
SF36-Role limitations due to emotional problems,0.0009735519096904734
FRAGIRE06TEST1_SQ001_SQ002_,0.000973220529718223
long_time_diffusion_Diffusion_AP_YF_follow-up,0.0009718354692949434
Interpretation CODEX,0.0009711276214036809
Spr_UtrT_follow-up,0.0009609888807570469
Stu_RMS_aAPF_follow-up,0.0009604610884195074
mean_velocity_ML_YF_follow-up,0.0009590432327888285
MeanStepDuration_baseline,0.0009574121760332919
HHIE01_SQ009_,0.0009551837406867823
frequency_dispersion_Power_Spectrum_Density_AP_YO_follow-up,0.0009543067343261485
frequency_dispersion_Power_Spectrum_Density_ML_YO_follow-up,0.0009533895370963576
frequency_quotient_Power_Spectrum_Density_AP_YF_follow-up,0.0009488919837898581
SF3611_SQ002_,0.0009466474921934603
power_frequency_95_Power_Spectrum_Density_AP_YF_follow-up,0.0009464496642089558
FRAGIRE07,0.0009384393958703635
critical_time_Diffusion_AP_YF_follow-up,0.000931999472564046
FROPCOM0006 - COTATION QUESTION,0.0009309170856665061
HADS TOTAL A Pathologique_sup_ou_egal_11,0.0009222229294310544
ICOPE0052,0.0009139128973242198
VINCQ08,0.0009137844729936314
critical_time_Diffusion_AP_YO_follow-up,0.0009109172110751872
Interpretation score MMSE,0.0009091637974311983
ICOPE003_SQ002_,0.0009063771937691265
ICOPE05 TROUBLE AUDITIF,0.0009020736845313582
MFESCALE000_SQ002_,0.0008975294562652676
SF3604_SQ003_,0.0008966994906075762
VINICODEX002_SQ002_,0.0008907478447086916
fractal_dimension_ML_AND_AP_YF_follow-up,0.0008883838728806131
MFESCALE000_SQ013_,0.0008883653716776745
FROPCOM0007_SQ021_,0.0008827991011562611
Score_YF_baseline,0.0008814601109884086
Sta_Lyap_AccZWaist_follow-up,0.0008810460916124557
FROPCOM0007_SQ002_,0.0008749740150340345
HHIE01_SQ002_,0.0008659659820103617
power_frequency_95_Power_Spectrum_Density_AP_YO_follow-up,0.0008650777073655628
SF3602,0.0008603125042395415
MFESCALE000_SQ007_,0.0008587858142534126
Ste_cvSwT_L_baseline,0.0008569479166618202
Sym_HRaAP_LB_follow-up,0.0008526107305047274
SPPB02,0.0008467932208547654
Sta_Lyap_GyrZWaist_follow-up,0.0008455404922274963
Patient bénéficiant de Lunettes de vue,0.0008430600714630311
HHIE01_SQ005_,0.0008368864626915109
Score_YF_follow-up,0.0008294186138527599
principal_sway_direction_ML_AND_AP_YO_follow-up,0.0008256703509709673
